person_id,year,status,avg_absences
108641,2013,Active,8.8208513
36908,2012,,8.8208418
48961,2014,Active,8.8206377
54342,2012,Active,8.8205757
104521,2013,Active,8.8203955
115275,2013,Active,8.8203802
103987,2014,Active,8.8203545
7262,2012,Active,8.8203459
104264,2013,Active,8.820343
119698,2012,,8.8202391
43630,2013,Active,8.8200426
41813,2012,Active,8.8199348
34760,2012,Active,8.819912
31493,2014,Active,8.8197908
48326,2012,Active,8.8197803
59755,2012,Active,8.819766
56484,2014,,8.8197336
40337,2013,Active,8.819725
105217,2013,Active,8.8195925
130048,2012,Active,8.8194952
130218,2012,Active,8.8192844
57198,2014,Active,8.8191938
44351,2012,Active,8.8191395
35953,2012,Active,8.8190432
115808,2013,Active,8.8188
41376,2012,Active,8.8187504
118677,2013,Active,8.8186665
45239,2014,Active,8.8186636
44368,2014,Active,8.8183384
114508,2013,Active,8.8182611
42922,2012,Active,8.8180847
5696,2013,,8.8180389
31487,2013,Active,8.8180141
41187,2012,Active,8.8179407
56189,2014,Active,8.8178816
30814,2014,Active,8.8178616
134862,2014,Active,8.8176012
96060,2013,Active,8.8175268
16439,2012,,8.8174953
130178,2013,,8.8174219
23381,2013,,8.8173437
93526,2014,Active,8.8172846
67062,2013,Active,8.8172665
44886,2014,Inactive,8.8172283
40967,2013,Active,8.8171501
16415,2012,,8.8170757
74608,2013,Active,8.8170023
115776,2012,Active,8.8169622
40032,2013,Active,8.8168402
58237,2013,Active,8.8168364
122049,2014,Active,8.8167143
29456,2013,Active,8.8165131
43271,2014,Active,8.8164949
100140,2013,Active,8.8161469
69174,2013,Active,8.8160458
130282,2013,Active,8.815959
57261,2012,,8.8158417
16415,2013,,8.8158283
114456,2012,,8.815814
44428,2012,Active,8.8157997
10662,2014,Active,8.8157291
130218,2014,Active,8.8156929
49353,2012,,8.8156881
41835,2013,Active,8.8156738
56964,2014,Active,8.8156242
116521,2013,Active,8.8155546
130063,2013,Active,8.8154097
61892,2012,Active,8.815361
60031,2012,Inactive,8.8152857
113657,2014,Active,8.8151455
73094,2014,,8.8151369
85393,2014,Active,8.8150244
105283,2012,Active,8.8149729
99440,2013,Active,8.8148956
120431,2012,,8.8148756
52854,2014,,8.8148203
101677,2013,Active,8.8148098
35191,2014,Active,8.8146687
113384,2012,,8.814599
106595,2012,Active,8.8143187
84621,2012,,8.8141661
21990,2012,Active,8.814127
113539,2013,Active,8.8139038
38712,2014,Active,8.813858
46602,2014,Inactive,8.8137636
47041,2012,,8.8136806
106572,2013,Active,8.8135414
85139,2014,Active,8.8135281
109528,2013,Active,8.8134003
109563,2012,Active,8.8131666
52288,2014,Active,8.8131628
59049,2013,Inactive,8.8129692
45262,2014,Active,8.8128834
63154,2014,Active,8.81283
48387,2012,Active,8.812809
122466,2014,Active,8.8127737
80578,2013,Active,8.8127155
103180,2012,,8.812624
55057,2013,Active,8.8125525
80646,2012,Active,8.8125124
53502,2012,Active,8.8124352
113580,2014,,8.8123598
64406,2014,Active,8.812295
122351,2014,,8.8121977
55854,2012,,8.8120852
123190,2014,Active,8.8120546
76129,2012,Active,8.8118429
107081,2012,Inactive,8.8116322
65936,2014,Active,8.8113871
28012,2012,Active,8.8113461
17204,2012,Active,8.8112288
70237,2012,,8.8110209
108950,2014,,8.810976
124289,2012,,8.8109465
94890,2012,Active,8.8107376
33474,2013,Active,8.8105192
56781,2013,Active,8.8104963
105445,2012,Active,8.8104753
119362,2013,Active,8.8104401
65936,2012,Active,8.810317
53370,2013,Active,8.8103142
91909,2013,Active,8.8103056
35292,2013,Active,8.8103046
40240,2014,Active,8.8100748
89684,2014,Active,8.8100309
31792,2013,,8.81003
80793,2014,Active,8.8100233
56653,2012,,8.8100214
98733,2014,Active,8.8099365
119811,2012,,8.8098402
112809,2013,Active,8.8097124
13417,2013,Active,8.8096609
44557,2014,Active,8.8096542
8774,2012,Active,8.8096542
5216,2012,Active,8.8094482
47390,2013,Active,8.8094234
51654,2014,Active,8.8092079
118133,2013,,8.8090439
84028,2013,Active,8.8089867
119714,2012,,8.8089762
89915,2012,Active,8.8089314
42236,2014,,8.8088951
109563,2013,Active,8.808816
53554,2014,Inactive,8.8087587
41390,2013,Active,8.8087254
67206,2014,,8.8086042
80523,2012,Active,8.8085594
48146,2012,Active,8.808466
115335,2014,Active,8.8083439
23619,2014,,8.8081665
40287,2012,Active,8.8080683
117121,2013,Active,8.8080597
71414,2014,Active,8.8079567
43304,2012,Active,8.8079119
53860,2014,Active,8.8078671
72909,2013,Active,8.8078299
46315,2013,Active,8.8077536
93532,2012,Active,8.8077106
45903,2014,Active,8.8075075
112640,2014,,8.8074846
88715,2013,Active,8.8074131
68071,2014,Active,8.8074036
93412,2014,Active,8.8073645
42439,2013,Active,8.8072968
95910,2013,,8.8070135
45261,2014,Active,8.80688
119343,2012,,8.80653
106432,2013,Inactive,8.806426
110286,2012,,8.8064184
109029,2012,Active,8.8063593
43334,2014,Active,8.8063021
66656,2012,Active,8.8062096
4,2012,Active,8.8062019
105445,2014,Active,8.8061895
53459,2014,Active,8.8060579
106703,2012,Active,8.806036
114294,2012,Active,8.8060026
84981,2013,Active,8.8059778
95049,2012,Active,8.80585
21399,2013,,8.805747
60621,2014,Active,8.8055973
87454,2013,Active,8.8055878
31848,2013,,8.8055573
107881,2014,Active,8.8055048
49452,2014,Active,8.8054371
117712,2014,Active,8.805398
36977,2014,Active,8.80515
29510,2013,,8.8050041
103370,2012,Active,8.8049364
38236,2014,Active,8.8048058
117983,2012,Active,8.8047972
60388,2013,Active,8.8047924
16884,2012,Active,8.8046837
109966,2013,,8.8046618
95895,2013,,8.8046484
114577,2012,Active,8.804637
34825,2012,Active,8.8046312
23016,2014,Active,8.8044596
57408,2012,Active,8.8043308
66403,2012,Active,8.8042936
53843,2012,Active,8.8040724
29604,2012,Active,8.804018
20866,2013,,8.8038473
74569,2014,Active,8.8036051
72358,2014,Active,8.8034964
72504,2012,Active,8.8034258
103548,2014,Active,8.8034115
48780,2012,Active,8.8033628
33385,2013,Active,8.8032961
46114,2014,Active,8.8032036
103898,2014,Active,8.8031416
30318,2014,Active,8.8030367
73421,2012,Active,8.8029575
24037,2014,Active,8.802844
44748,2014,Active,8.8028049
48526,2013,Active,8.8027649
71273,2013,Active,8.8027477
50483,2013,Active,8.8027086
91989,2014,Active,8.802577
95049,2013,Active,8.8025665
19788,2013,Active,8.8024616
59896,2014,Active,8.8024397
42953,2014,Active,8.8023424
79701,2012,Active,8.8023262
119094,2014,Active,8.8022118
68468,2013,Active,8.8021727
65512,2013,Active,8.8021612
93526,2012,,8.8021011
116145,2012,Active,8.8019876
86765,2014,Active,8.801877
48513,2014,Active,8.8018255
28911,2013,Active,8.8018236
28552,2014,,8.801796
72679,2013,Active,8.8017654
109608,2013,,8.801733
50182,2014,Active,8.8017225
64372,2012,Active,8.8015842
61470,2013,Active,8.8014641
87082,2013,Active,8.8014421
130282,2014,,8.8014212
106334,2013,Active,8.8010635
43590,2014,,8.801054
31263,2014,Active,8.8010378
111578,2013,Active,8.800952
60043,2012,Active,8.8008556
49298,2013,Active,8.8007765
56876,2014,,8.8007402
112380,2013,Active,8.8007259
77767,2014,Active,8.800704
51577,2013,Active,8.8006392
47613,2014,Active,8.8006134
77199,2014,Active,8.8005075
118790,2014,Active,8.8004942
116407,2013,,8.8003025
112779,2014,Active,8.8003006
103845,2013,Active,8.8002825
36560,2014,Active,8.8002491
64921,2014,Active,8.8002262
67931,2014,Active,8.8000784
66896,2014,Active,8.8000536
109151,2013,Active,8.7999468
47320,2013,Active,8.7998543
75183,2012,Active,8.7997913
115876,2014,Active,8.7997837
82390,2013,Active,8.7996292
49672,2012,Active,8.799407
48219,2013,Active,8.7993908
53480,2013,Active,8.7993183
68349,2012,Active,8.7992878
20864,2013,,8.7992249
51464,2013,Active,8.7991838
115009,2013,Active,8.7991734
56696,2014,Active,8.7990866
41409,2014,Active,8.7989225
130041,2013,Active,8.79877
38529,2012,Active,8.7987585
29691,2013,Active,8.7985134
48262,2012,Active,8.7984753
30822,2012,Active,8.7983437
104401,2014,Active,8.798213
61192,2012,Active,8.7981291
6316,2013,,8.7980862
99139,2012,Active,8.7979698
119716,2014,Active,8.7978983
103709,2012,Active,8.7978334
64937,2014,Active,8.7977715
18204,2014,Active,8.79776
37698,2012,Inactive,8.797699
65791,2013,Active,8.7976398
52140,2012,Active,8.7975445
52101,2013,Active,8.7974758
76617,2014,Active,8.7974138
108490,2013,Active,8.7973957
22274,2012,,8.7973862
27816,2014,,8.7973471
115520,2012,Active,8.7971249
108755,2013,Active,8.7970476
21621,2014,,8.796896
119324,2014,Active,8.7966852
115177,2013,Active,8.7966394
88089,2014,Active,8.796627
61982,2012,Active,8.7965031
124631,2012,,8.7964268
108875,2014,Active,8.7963657
30001,2013,Active,8.7961588
128933,2012,,8.7960072
129977,2013,Active,8.7959681
64480,2012,Active,8.795928
43343,2012,Active,8.7959032
114413,2014,Active,8.7957325
48732,2014,Active,8.7956886
106162,2014,,8.7956438
114967,2014,,8.7955866
51453,2013,Active,8.7955198
50172,2014,Active,8.795475
64773,2014,Active,8.7954493
78031,2012,Active,8.7953758
46031,2014,Active,8.7953749
49471,2012,Active,8.7952614
40871,2013,Active,8.7952099
39899,2012,Active,8.7951431
72382,2013,Active,8.795105
53722,2012,Active,8.7949657
32539,2012,Active,8.7946129
33952,2014,Active,8.7944012
113783,2013,Active,8.794384
102865,2012,Active,8.7943163
65637,2013,Inactive,8.7942877
18474,2014,Active,8.7942543
67324,2014,Active,8.7941761
58917,2014,Active,8.7939501
117705,2014,,8.793766
30947,2012,,8.7936077
29946,2013,,8.7935839
24528,2012,Active,8.7935629
101929,2014,Active,8.7935619
105726,2013,Active,8.7934723
49332,2012,,8.7934418
112264,2013,Active,8.7934208
49312,2013,Active,8.7933893
29712,2013,Active,8.7933121
60767,2013,Inactive,8.7932758
33952,2013,Active,8.7930422
25077,2012,Active,8.7929974
90967,2014,Active,8.792943
69082,2014,,8.792922
21239,2014,Active,8.7928562
53398,2013,Active,8.7927914
68866,2012,,8.7927017
67862,2012,Active,8.7926283
102542,2014,Active,8.7923889
101075,2012,,8.7923679
109659,2014,Active,8.7922945
102333,2012,Active,8.7921
41666,2014,Active,8.792016
14516,2012,Active,8.7919493
103340,2014,,8.7917461
37970,2013,,8.7916508
66958,2012,Active,8.7916126
55944,2014,Active,8.791605
92976,2014,,8.7915907
112060,2014,Active,8.7914515
125347,2014,Active,8.791441
128989,2014,Active,8.7914238
91380,2014,,8.7913809
100232,2014,,8.7912426
115994,2012,Active,8.7910986
124727,2012,,8.7910042
108258,2012,Active,8.7909813
44911,2012,Inactive,8.7908955
111470,2012,Active,8.7907362
81521,2014,Active,8.7907095
68943,2014,Active,8.7906923
108049,2014,Active,8.7906866
30029,2013,Inactive,8.7906256
108977,2013,Active,8.7903976
130044,2014,,8.790266
31315,2013,Active,8.7901649
105468,2013,Active,8.790062
107785,2014,Active,8.7899847
110992,2012,Active,8.7899752
57281,2012,Active,8.7899284
56467,2013,Inactive,8.7898331
64916,2014,,8.7898169
63123,2012,Active,8.7897635
55854,2013,,8.7897549
115767,2014,Active,8.7897367
52834,2012,Active,8.7896976
29496,2012,Active,8.7896023
47086,2014,Active,8.7895756
105820,2013,Active,8.7895689
99875,2012,Active,8.7895441
65280,2012,Active,8.7894573
61092,2012,,8.7893353
79604,2014,Active,8.789319
30974,2013,Active,8.7893171
130082,2014,Active,8.7892637
20766,2012,Inactive,8.7891827
46413,2013,Active,8.7891026
55124,2014,,8.7887564
75872,2012,Active,8.7886171
27560,2012,Active,8.7885294
116803,2014,Active,8.7883663
105294,2012,Active,8.7883301
103888,2013,Active,8.788311
34492,2014,Active,8.7882147
2951,2013,Active,8.788084
64764,2013,Active,8.7880497
91662,2013,Active,8.7879992
110410,2012,,8.7878733
121072,2013,Active,8.7878609
118655,2012,Active,8.7877884
33474,2014,Active,8.7875185
34363,2013,Active,8.7873888
51481,2012,Active,8.7873764
46739,2012,,8.7871733
104555,2012,Active,8.7869673
47380,2012,Active,8.7869406
110902,2014,,8.7869225
124805,2012,,8.7869148
111672,2013,Active,8.7868223
74651,2014,Active,8.7867622
49757,2012,Active,8.7867327
59783,2013,Active,8.7866144
105117,2012,Active,8.7865238
87992,2013,Active,8.7865133
66885,2013,Active,8.7864971
40491,2014,Active,8.7864456
47282,2013,Active,8.7863245
8768,2012,Active,8.7863169
122744,2012,,8.7859859
128695,2012,,8.7858429
102692,2012,,8.785778
45489,2014,Active,8.7857084
65397,2013,Active,8.7855549
113205,2013,,8.7854166
9894,2014,,8.7853947
113001,2013,Active,8.7853947
108062,2013,Active,8.7850103
118283,2013,Active,8.7849874
65090,2014,Active,8.7849789
63124,2013,Active,8.7848768
69353,2013,Active,8.7845964
107178,2014,Active,8.784483
117678,2012,,8.7844715
46234,2014,Active,8.7843618
34761,2013,Active,8.7843494
67705,2012,Active,8.7843275
118872,2014,,8.784297
29501,2013,,8.7841082
39760,2013,Active,8.78407
125375,2014,Active,8.7839584
106311,2013,Active,8.7836971
57697,2013,Active,8.7836285
95800,2012,Active,8.7836094
95515,2012,Active,8.7834616
53176,2012,Active,8.7833948
102670,2014,Active,8.7833872
42154,2014,,8.7833214
104696,2013,Active,8.7833042
108044,2012,Active,8.7832565
113396,2014,Active,8.7831573
61096,2013,,8.783145
45890,2014,Active,8.7829704
60084,2012,Active,8.7829666
58308,2014,Active,8.7829046
49725,2014,Active,8.7824879
42442,2012,Active,8.7823973
36499,2014,Inactive,8.7823906
50978,2014,Active,8.7823763
99784,2012,Active,8.7823753
122735,2013,,8.7823286
89755,2013,Active,8.7822504
37696,2014,,8.7821093
48098,2013,Active,8.7820539
40205,2014,Active,8.7818747
121661,2014,Active,8.7818575
26617,2014,Active,8.7816715
96499,2012,Active,8.7816525
51542,2012,Active,8.7816
41189,2013,Active,8.78158
35,2014,Active,8.7815027
95275,2012,Active,8.7814846
117259,2013,Active,8.7814837
96999,2014,Active,8.7812443
113573,2014,Active,8.7810402
107475,2013,,8.7809992
53828,2013,Active,8.7809944
55971,2014,Active,8.7809448
95442,2013,,8.7809353
74319,2013,Active,8.7809057
60160,2014,Active,8.7807875
16356,2013,Active,8.7806616
82482,2014,,8.7806034
64406,2012,Active,8.7805042
105583,2013,Active,8.7803984
105237,2014,Active,8.780364
129969,2014,,8.7803278
69023,2014,,8.7803278
75253,2012,Active,8.7803125
34513,2013,Active,8.7801247
102832,2013,Active,8.7799931
114895,2014,Active,8.7798109
115281,2012,Active,8.7798071
35992,2014,,8.7797279
89704,2014,Active,8.7797174
37324,2012,Active,8.7797079
48317,2014,Active,8.7795877
110043,2012,Active,8.7795591
99123,2013,Active,8.7794905
38612,2013,Active,8.7793846
35336,2014,Active,8.7793608
66253,2012,Active,8.7792759
105785,2014,Active,8.7792215
87259,2013,,8.7791948
33422,2014,Active,8.779088
34326,2014,Active,8.778923
99810,2014,Active,8.7788773
46476,2013,Active,8.7787886
130047,2014,,8.7787781
35874,2014,Active,8.7787743
117767,2012,Active,8.7787704
93124,2013,Active,8.7787266
123697,2012,,8.7786818
54228,2014,Active,8.778676
36584,2012,Active,8.7786531
117508,2014,Active,8.7786465
52867,2014,Active,8.7786169
46249,2012,Active,8.778513
124584,2014,Active,8.778512
98325,2014,Inactive,8.7784758
108126,2012,Active,8.7783165
71606,2014,Active,8.7782288
68564,2013,Active,8.7782202
102542,2012,,8.7781086
36798,2012,Active,8.7779675
30526,2014,,8.7779598
102865,2014,Active,8.7779408
94616,2014,,8.7779226
114185,2012,,8.7778778
85333,2013,Active,8.777873
108550,2014,Inactive,8.7778635
21264,2012,Active,8.7775745
28058,2013,,8.7775564
104470,2014,,8.7774515
102542,2013,,8.7774448
33763,2014,Active,8.7771864
61035,2012,Active,8.7770681
111353,2013,Active,8.777029
65423,2013,Active,8.7770014
61385,2013,Active,8.7769413
98441,2014,Active,8.776886
113590,2013,,8.7767859
110605,2012,Active,8.7766476
116480,2012,Active,8.7766447
112302,2014,Active,8.776618
59603,2012,Active,8.776577
33002,2012,Active,8.7764578
126119,2014,,8.7764254
24037,2013,Active,8.77637
81495,2013,Active,8.7763176
114375,2013,Active,8.7762823
49276,2014,,8.7762547
119938,2013,Active,8.7761984
30269,2013,,8.7760181
120971,2013,Active,8.7759113
134820,2014,Active,8.7758436
98655,2013,Active,8.7757854
55276,2014,Inactive,8.7757263
120143,2012,,8.7755117
44458,2012,Active,8.7754164
115909,2012,,8.7751179
45241,2014,Active,8.7750998
49176,2012,Active,8.7748823
73165,2013,Active,8.7746754
76357,2014,Active,8.7746048
114408,2012,Active,8.7744932
72752,2014,,8.7744303
37932,2013,Active,8.7743673
37838,2014,,8.7743177
98055,2013,Active,8.7742186
115641,2014,Active,8.7741623
123537,2014,Active,8.774066
73209,2014,,8.7740145
110533,2014,,8.7739201
94350,2013,Active,8.7739067
66393,2012,Active,8.7738791
95197,2014,Active,8.7738371
80578,2012,Active,8.7737656
118323,2014,Active,8.7736607
117143,2012,,8.7736521
12772,2012,,8.7735281
99476,2012,,8.7734776
85106,2014,Active,8.7734165
46932,2012,Active,8.7733831
67294,2012,Active,8.7733383
94575,2013,Active,8.7733154
87454,2012,Active,8.7733011
57135,2013,Active,8.7732563
36783,2014,,8.7732258
78212,2014,Active,8.7732096
44691,2012,Active,8.7730742
129016,2013,,8.7730627
31780,2012,Inactive,8.7729578
121967,2012,,8.7728281
130018,2014,Active,8.7727919
105507,2013,Active,8.7725668
70393,2013,Active,8.7724648
70184,2012,Active,8.7724085
6886,2013,,8.7723188
8495,2014,,8.7722559
108838,2013,,8.7722244
122993,2012,,8.772193
90741,2012,Active,8.7721844
116106,2014,Active,8.7721376
31219,2012,Active,8.7719812
101242,2013,,8.7719259
115258,2013,Active,8.7719212
96425,2014,Active,8.7719154
22021,2013,Active,8.7716084
32487,2013,Active,8.7715673
116407,2012,,8.7714081
32901,2012,Active,8.771389
38579,2012,Active,8.771347
121957,2013,Active,8.7713442
32325,2013,Active,8.7713423
111704,2012,Active,8.7712488
56275,2014,Active,8.771203
11679,2014,,8.7711296
69082,2012,Active,8.7710094
39047,2012,Active,8.7709932
120440,2014,Active,8.7709055
64916,2013,,8.7708502
104960,2014,,8.7708492
48466,2013,Active,8.7707853
81318,2013,Active,8.7706051
99786,2012,Active,8.7706041
49164,2013,Active,8.7705669
32907,2014,Active,8.7705612
24498,2014,Active,8.7703485
119897,2014,Active,8.77005
24838,2014,Active,8.7700357
128197,2012,,8.7700272
118655,2014,Active,8.7700262
43606,2014,Active,8.769949
71242,2012,Active,8.7698565
125809,2014,,8.7697802
89514,2012,Active,8.7697554
63914,2013,Active,8.7697334
122094,2013,Active,8.7697287
64253,2012,,8.7695227
117116,2012,,8.7694683
78711,2014,Active,8.7694149
81712,2012,Active,8.7694035
77678,2013,Active,8.7692528
53386,2012,Active,8.769208
130055,2012,Active,8.7691879
119169,2014,Active,8.7691612
49416,2013,Active,8.7691402
63364,2012,,8.7690878
77669,2012,Active,8.7690792
97528,2013,Active,8.7690697
61322,2013,Active,8.7689009
98895,2013,Active,8.7688942
113602,2013,Active,8.7688465
35766,2014,Active,8.768837
87082,2012,Active,8.7686834
66530,2013,Active,8.7686691
81100,2013,Active,8.7686281
31081,2013,Active,8.768527
108596,2013,Active,8.768384
46314,2013,,8.7681265
95636,2012,Active,8.7680531
25371,2014,Active,8.7680349
32052,2014,Active,8.7679682
108102,2014,,8.7678299
50077,2013,Active,8.7677555
53678,2012,Active,8.7676878
48387,2014,Active,8.7675247
36584,2013,Active,8.7674227
118984,2014,Active,8.7673998
72730,2013,Active,8.7673235
66371,2014,Active,8.7672338
47324,2014,Active,8.7672005
108062,2012,Active,8.7671795
107934,2012,Active,8.7671614
29690,2014,Active,8.7671528
40200,2013,Active,8.7671499
130296,2012,,8.7671127
56206,2012,Active,8.7669678
56853,2013,Active,8.7669058
34071,2013,Active,8.7668362
103680,2013,Active,8.7666616
52846,2012,,8.7663622
32234,2012,Active,8.7662516
85856,2014,Active,8.7661982
114761,2013,Active,8.7661543
86805,2013,,8.7661524
27464,2013,Active,8.7660646
99321,2014,Active,8.7660084
32650,2013,Active,8.7659454
128933,2013,,8.7657499
77522,2012,Active,8.7657356
65847,2012,Active,8.7657042
47580,2014,Active,8.7655268
39902,2014,Active,8.765501
110361,2013,Active,8.7654123
113178,2014,Active,8.7652178
58567,2013,,8.7651377
47369,2014,,8.7649441
57865,2014,Active,8.764616
66874,2014,Active,8.764493
92636,2012,Active,8.7644682
17765,2012,,8.7644501
111324,2013,Active,8.7643642
51579,2012,Active,8.7643156
1966,2013,Active,8.7642727
123130,2014,Active,8.764184
56029,2014,Active,8.764102
108969,2014,Active,8.7639971
118027,2014,Active,8.7638502
109309,2014,,8.763813
100907,2014,Active,8.7637157
79143,2012,Active,8.7636375
49049,2012,Active,8.7634678
129016,2012,Active,8.7634659
85393,2012,Active,8.7633514
47942,2013,Active,8.7631102
74723,2012,Active,8.7631016
102459,2014,Active,8.7630892
65545,2012,Active,8.763052
28896,2013,Active,8.7629051
25948,2013,Active,8.7628994
57924,2013,Active,8.7628031
110436,2013,,8.7628021
40632,2012,Active,8.7627563
66958,2014,,8.7624655
123814,2014,Active,8.762414
114356,2012,Active,8.7624102
103313,2012,Active,8.7623615
96042,2012,Active,8.7623234
66194,2013,Inactive,8.7622671
50571,2012,Active,8.7621832
58942,2012,Active,8.7621403
51390,2012,Active,8.7621403
115965,2012,,8.762085
72702,2013,Active,8.7620726
35774,2013,Active,8.7619991
28300,2013,Active,8.7619886
34664,2013,Active,8.7617445
55094,2014,Active,8.7617207
97677,2012,Active,8.7616034
43510,2013,Active,8.7615442
99139,2014,Active,8.7614155
49849,2014,Active,8.7613935
124395,2014,Active,8.7613516
31493,2012,,8.7611656
44303,2014,Inactive,8.7609339
95528,2014,Active,8.7608566
107481,2014,Active,8.7606859
102315,2013,Active,8.7606773
36212,2012,Active,8.7605934
44462,2012,,8.7605515
119682,2013,,8.7605314
51068,2012,Active,8.7604742
97514,2014,,8.7601986
46539,2012,Active,8.7601748
58561,2014,Active,8.7600832
97605,2013,Active,8.7599983
68751,2013,Active,8.7599812
74725,2014,Active,8.7599087
112696,2013,,8.7598896
38529,2014,Active,8.7598858
86875,2012,,8.7597942
22000,2014,,8.7597866
48301,2014,Active,8.7597752
112142,2012,Active,8.7597227
56090,2014,Active,8.7596292
63623,2014,Active,8.7594976
33628,2014,Active,8.759409
128989,2012,Active,8.7593231
54712,2013,Active,8.7590952
53677,2012,Active,8.7590742
100354,2012,Active,8.7589998
31252,2012,Active,8.7589884
101618,2012,,8.7589283
27982,2014,Active,8.7589054
66655,2012,Active,8.7588587
104455,2014,Active,8.7588577
48431,2014,,8.7587891
78037,2013,,8.75877
130063,2012,Active,8.7586966
61906,2014,,8.7585506
30558,2013,Active,8.7582865
28549,2014,,8.7582359
104000,2014,Active,8.758215
48262,2014,,8.758173
124494,2014,Active,8.7581406
58556,2013,Active,8.7581024
121937,2014,Active,8.7580709
130274,2012,,8.7580194
119156,2013,Active,8.7579517
130014,2012,,8.7577839
16262,2013,Active,8.7576799
44856,2013,Active,8.7575054
84146,2012,Active,8.7573271
60838,2013,,8.7571754
124717,2013,,8.7571621
71209,2012,Active,8.7569008
68943,2012,Active,8.7567768
47364,2013,Active,8.7567196
37768,2012,Active,8.7565651
56257,2012,Active,8.756525
35913,2013,Active,8.7564983
118270,2012,,8.7564831
36349,2013,Active,8.7564802
25810,2013,Active,8.7564573
123344,2014,Active,8.7563543
72790,2012,Active,8.7561789
118977,2012,,8.7561302
68564,2012,Active,8.7560101
71470,2013,Active,8.7559652
59284,2013,Active,8.7556486
98472,2012,Active,8.7553291
110410,2013,,8.7551174
27227,2012,Active,8.7548542
39788,2014,,8.7547798
59049,2012,Inactive,8.7547512
122624,2013,,8.7546959
117443,2013,Active,8.7546673
56902,2014,Active,8.7546644
66392,2014,Active,8.7545691
49897,2013,Active,8.7545109
94890,2014,Active,8.7544508
33175,2012,Active,8.7542877
102699,2013,,8.7542868
66407,2014,Active,8.7539215
76029,2013,,8.7538309
112640,2013,,8.7538137
105101,2012,,8.7537966
39738,2014,Active,8.753768
58896,2012,Active,8.7537584
56029,2012,Active,8.7536325
82903,2012,Active,8.7535095
50463,2012,Active,8.7533159
69242,2012,Active,8.753293
74843,2014,Active,8.7532911
109006,2012,,8.7531128
25518,2014,,8.7530785
119390,2012,,8.7530689
85080,2012,Active,8.7530298
28325,2013,Active,8.7530098
17962,2014,Active,8.7529898
119370,2012,Active,8.7529602
130283,2013,,8.7529173
34156,2012,Inactive,8.7528181
33662,2013,Active,8.7527857
79858,2013,Active,8.7526741
123044,2014,Active,8.7525587
62676,2014,Active,8.7525473
121324,2013,Active,8.7525415
47743,2014,Active,8.7524328
17538,2013,,8.7522612
66048,2014,Active,8.7521191
117422,2014,Active,8.7521162
47910,2012,Active,8.7519732
70706,2013,Active,8.7519207
116516,2012,,8.7518969
51481,2013,Active,8.751894
114514,2014,Active,8.7518568
65212,2013,Inactive,8.7516613
90977,2014,Active,8.7516327
65051,2014,Inactive,8.7514668
62632,2014,Active,8.7514639
54225,2012,Active,8.7514238
47267,2013,Active,8.7513876
49276,2013,Inactive,8.7513771
44814,2013,Active,8.7513647
60621,2012,Active,8.7513599
113001,2012,Active,8.7513084
51918,2013,Active,8.7512541
107241,2012,Active,8.7509899
22000,2013,,8.7509575
116386,2014,Active,8.7508821
105864,2014,Active,8.7508507
72129,2012,Active,8.7508173
94473,2014,Active,8.7506638
111577,2013,Active,8.7506304
31409,2014,Active,8.7505808
43273,2013,Active,8.7504902
21621,2013,Active,8.7504702
43719,2014,Active,8.7502899
121810,2014,Active,8.7502584
51883,2013,Active,8.7501307
41590,2012,Active,8.7498856
112390,2012,,8.749835
38322,2012,Active,8.7497501
71927,2013,Active,8.7496119
118076,2013,Active,8.7495985
79603,2014,Active,8.7494745
111324,2012,Active,8.749362
112354,2013,Active,8.7492056
71028,2012,Active,8.7490883
120849,2014,Active,8.7490664
130288,2014,,8.7487288
62155,2014,Active,8.7486849
23747,2013,Active,8.7485676
125623,2014,Active,8.7485151
48326,2014,Active,8.7485085
31432,2014,,8.7484694
66393,2014,Active,8.7483549
120302,2014,Active,8.7483435
33481,2014,Active,8.7482853
50746,2013,,8.7482224
124608,2014,Active,8.7480745
47070,2013,Inactive,8.7479076
108058,2013,,8.747776
116334,2012,Active,8.7477551
116524,2013,Active,8.7477303
88064,2012,Active,8.7476397
72790,2014,Active,8.7476082
124776,2013,,8.7475843
118978,2012,,8.7475243
51983,2013,Active,8.7474918
44911,2014,Active,8.7474899
113016,2012,,8.747364
95194,2013,,8.7470617
63988,2013,Active,8.747016
54640,2013,Active,8.7470036
74261,2014,Active,8.746911
48374,2012,Active,8.7468328
36395,2014,Active,8.7468147
52075,2013,Active,8.7468109
103203,2014,Active,8.746809
53882,2013,Active,8.7467432
59511,2012,Active,8.746727
36499,2012,,8.7465162
14056,2014,,8.7464485
57480,2014,Active,8.7464113
18165,2014,,8.7463923
24974,2013,Active,8.7462549
108314,2012,Active,8.7462521
130244,2014,,8.746171
50713,2013,Active,8.7460566
116186,2012,Active,8.7457981
30231,2013,Active,8.7457685
63947,2012,Active,8.7456713
70149,2012,Active,8.7455826
11957,2013,Active,8.7454805
106955,2012,Active,8.7454386
40882,2012,Active,8.745326
102520,2014,Active,8.7452946
111287,2012,Active,8.7452135
36395,2012,Active,8.7451496
73126,2013,Active,8.7450085
108731,2014,Active,8.7448902
73680,2014,Active,8.7448053
52186,2013,Active,8.7447596
46288,2012,Active,8.74475
81521,2012,Active,8.7447252
119362,2012,,8.7446899
106031,2012,,8.7446384
102973,2013,,8.7441845
